,Airline name,Departure city,Arrival city,Departure time,Arrival time,Total stops,Price
926,IndiGo,Kolkata,Pune,18:40,00:10,1 stop via Jaipur,"₹ 7,959"
927,IndiGo,Kolkata,Pune,14:15,00:10,1 stop via Jaipur,"₹ 7,959"
928,IndiGo,Kolkata,Pune,18:25,00:30,1 stop via Bengaluru,"₹ 7,959"
929,IndiGo,Kolkata,Pune,21:20,04:15,1 stop via Bengaluru,"₹ 7,959"
930,IndiGo,Kolkata,Pune,19:50,04:15,1 stop via Bengaluru,"₹ 7,959"
931,IndiGo,Kolkata,Pune,21:40,04:20,1 stop via New Delhi,"₹ 7,959"
932,IndiGo,Kolkata,Pune,20:25,04:20,1 stop via New Delhi,"₹ 7,959"
933,IndiGo,Kolkata,Pune,19:20,04:20,1 stop via New Delhi,"₹ 7,959"
934,IndiGo,Kolkata,Pune,22:40,04:55,1 stop via Chennai,"₹ 7,959"
935,IndiGo,Kolkata,Pune,23:20,05:50,1 stop via Hyderabad,"₹ 7,959"
936,IndiGo,Kolkata,Pune,19:55,05:50,1 stop via Hyderabad,"₹ 7,959"
937,IndiGo,Kolkata,Pune,23:35,06:45,1 stop via Bengaluru,"₹ 7,959"
938,AirAsia,Kolkata,Pune,13:55,18:35,1 stop via Bhubaneswar,"₹ 7,960"
939,IndiGo,Kolkata,Pune,11:25,15:25,1 stop via Raipur,"₹ 8,012"
940,IndiGo,Kolkata,Pune,21:05,01:15,1 stop via Indore,"₹ 8,012"
941,Spicejet,Kolkata,Pune,06:10,11:55,1 stop via Bengaluru,"₹ 8,588"
942,IndiGo,Kolkata,Pune,18:05,01:20,1 stop via New Delhi,"₹ 8,605"
943,Vistara,Kolkata,Pune,10:15,16:20,1 stop via New Delhi,"₹ 11,139"
944,Air India,Kolkata,Pune,10:25,18:10,1 stop via New Delhi,"₹ 20,244"
945,Spicejet,Hyderabad,New Delhi,13:20,19:45,1 stop via Pune,"₹ 6,079"
946,Spicejet,Hyderabad,New Delhi,16:50,19:45,1 stop via Jharsuguda,"₹ 6,079"
947,Go First,Hyderabad,New Delhi,10:20,12:20,Non stop,"₹ 6,132"
948,Go First,Hyderabad,New Delhi,22:20,00:40,Non stop,"₹ 6,132"
949,IndiGo,Hyderabad,New Delhi,05:00,07:15,Non stop,"₹ 6,133"
950,Air India,Hyderabad,New Delhi,06:30,09:00,Non stop,"₹ 6,133"
951,Vistara,Hyderabad,New Delhi,06:50,09:00,Non stop,"₹ 6,133"
952,Vistara,Hyderabad,New Delhi,13:25,15:40,Non stop,"₹ 6,133"
953,IndiGo,Hyderabad,New Delhi,13:40,16:10,Non stop,"₹ 6,133"
954,IndiGo,Hyderabad,New Delhi,15:55,18:10,Non stop,"₹ 6,133"
955,Vistara,Hyderabad,New Delhi,17:40,19:55,Non stop,"₹ 6,133"
956,IndiGo,Hyderabad,New Delhi,20:10,22:25,Non stop,"₹ 6,133"
957,Vistara,Hyderabad,New Delhi,20:35,22:50,Non stop,"₹ 6,133"
958,IndiGo,Hyderabad,New Delhi,21:30,23:45,Non stop,"₹ 6,133"
959,Air India,Hyderabad,New Delhi,21:35,23:45,Non stop,"₹ 6,133"
960,IndiGo,Hyderabad,New Delhi,22:50,01:05,Non stop,"₹ 6,133"
961,AirAsia,Hyderabad,New Delhi,20:55,01:10,1 stop via Visakhapatnam,"₹ 6,134"
962,Vistara,Hyderabad,New Delhi,10:20,12:40,Non stop,"₹ 6,238"
963,IndiGo,Hyderabad,New Delhi,17:50,19:55,Non stop,"₹ 6,343"
964,AirAsia,Hyderabad,New Delhi,00:45,08:55,1 stop via Bengaluru,"₹ 6,344"
965,Spicejet,Hyderabad,New Delhi,06:10,08:40,Non stop,"₹ 6,448"
966,IndiGo,Hyderabad,New Delhi,07:00,09:15,Non stop,"₹ 6,868"
967,IndiGo,Hyderabad,New Delhi,09:40,11:55,Non stop,"₹ 6,868"
968,Air India,Hyderabad,New Delhi,16:15,18:30,Non stop,"₹ 6,973"
969,IndiGo,Hyderabad,New Delhi,13:30,18:45,1 stop via Lucknow,"₹ 7,236"
970,AirAsia,Hyderabad,Mumbai,00:45,07:15,1 stop via Bengaluru,"₹ 4,450"
971,IndiGo,Hyderabad,Mumbai,04:30,05:50,Non stop,"₹ 4,453"
972,IndiGo,Hyderabad,Mumbai,06:15,07:45,Non stop,"₹ 4,453"
973,Air India,Hyderabad,Mumbai,08:25,09:40,Non stop,"₹ 4,453"
974,Vistara,Hyderabad,Mumbai,08:30,10:00,Non stop,"₹ 4,453"
975,IndiGo,Hyderabad,Mumbai,08:30,10:05,Non stop,"₹ 4,453"
976,Vistara,Hyderabad,Mumbai,12:55,14:30,Non stop,"₹ 4,453"
977,IndiGo,Hyderabad,Mumbai,17:45,19:15,Non stop,"₹ 4,453"
978,IndiGo,Hyderabad,Mumbai,19:15,20:45,Non stop,"₹ 4,453"
979,Vistara,Hyderabad,Mumbai,21:35,23:00,Non stop,"₹ 4,453"
980,IndiGo,Hyderabad,Mumbai,21:45,23:25,Non stop,"₹ 4,453"
981,IndiGo,Hyderabad,Mumbai,10:45,12:15,Non stop,"₹ 4,611"
982,AirAsia,Hyderabad,Mumbai,20:55,06:35,"2 stop via Visakhapatnam,New Delhi","₹ 4,926"
983,IndiGo,Hyderabad,Mumbai,15:00,16:35,Non stop,"₹ 5,661"
984,IndiGo,Hyderabad,Mumbai,19:35,00:40,1 stop via Goa,"₹ 7,393"
985,Star Air,Hyderabad,Bengaluru,20:20,21:25,Non stop,"₹ 3,601"
986,AirAsia,Hyderabad,Bengaluru,18:15,08:40,1 stop via Goa,"₹ 4,451"
987,IndiGo,Hyderabad,Bengaluru,05:35,06:55,Non stop,"₹ 4,453"
988,IndiGo,Hyderabad,Bengaluru,06:45,08:15,Non stop,"₹ 4,453"
989,Vistara,Hyderabad,Bengaluru,07:40,08:50,Non stop,"₹ 4,453"
990,IndiGo,Hyderabad,Bengaluru,08:15,09:35,Non stop,"₹ 4,453"
991,IndiGo,Hyderabad,Bengaluru,09:15,10:35,Non stop,"₹ 4,453"
992,IndiGo,Hyderabad,Bengaluru,12:00,13:20,Non stop,"₹ 4,453"
993,Spicejet,Hyderabad,Bengaluru,17:10,18:40,Non stop,"₹ 4,453"
994,IndiGo,Hyderabad,Bengaluru,17:15,18:30,Non stop,"₹ 4,453"
995,IndiGo,Hyderabad,Bengaluru,19:40,20:45,Non stop,"₹ 4,453"
996,IndiGo,Hyderabad,Bengaluru,21:35,22:50,Non stop,"₹ 4,453"
997,IndiGo,Hyderabad,Bengaluru,23:50,01:05,Non stop,"₹ 4,453"
998,AirAsia,Hyderabad,Bengaluru,00:45,01:55,Non stop,"₹ 4,454"
999,AirAsia,Hyderabad,Bengaluru,14:20,15:30,Non stop,"₹ 4,454"
1000,AirAsia,Hyderabad,Bengaluru,19:45,20:55,Non stop,"₹ 4,454"
1001,AirAsia,Hyderabad,Bengaluru,22:10,23:15,Non stop,"₹ 4,454"
1002,IndiGo,Hyderabad,Bengaluru,12:35,17:40,1 stop via Tirupati,"₹ 5,220"
1003,Air India,Hyderabad,Bengaluru,20:45,22:15,Non stop,"₹ 5,241"
1004,IndiGo,Hyderabad,Bengaluru,18:15,19:35,Non stop,"₹ 6,238"
1005,IndiGo,Hyderabad,Bengaluru,06:35,14:10,1 stop via Chennai,"₹ 7,393"
1006,AirAsia,Hyderabad,Chennai,22:10,08:30,1 stop via Bengaluru,"₹ 4,450"
1007,AirAsia,Hyderabad,Chennai,19:45,08:30,1 stop via Bengaluru,"₹ 4,450"
1008,Air India,Hyderabad,Chennai,06:30,08:00,Non stop,"₹ 4,453"
1009,IndiGo,Hyderabad,Chennai,06:35,07:45,Non stop,"₹ 4,453"
1010,IndiGo,Hyderabad,Chennai,13:35,15:05,Non stop,"₹ 4,453"
1011,IndiGo,Hyderabad,Chennai,16:25,17:40,Non stop,"₹ 4,453"
1012,IndiGo,Hyderabad,Chennai,17:20,18:50,Non stop,"₹ 4,453"
1013,IndiGo,Hyderabad,Chennai,18:50,20:05,Non stop,"₹ 4,453"
1014,IndiGo,Hyderabad,Chennai,20:50,22:05,Non stop,"₹ 4,453"
1015,IndiGo,Hyderabad,Chennai,23:10,00:25,Non stop,"₹ 4,453"
1016,Spicejet,Hyderabad,Chennai,17:10,07:00,1 stop via Bengaluru,"₹ 4,453"
1017,AirAsia,Hyderabad,Chennai,07:20,08:35,Non stop,"₹ 4,454"
1018,IndiGo,Hyderabad,Chennai,09:55,11:15,Non stop,"₹ 4,768"
1019,IndiGo,Hyderabad,Chennai,19:40,23:45,1 stop via Bengaluru,"₹ 4,836"
1020,AirAsia,Hyderabad,Kolkata,00:45,09:00,1 stop via Bengaluru,"₹ 5,291"
1021,Go First,Hyderabad,Kolkata,06:05,07:55,Non stop,"₹ 5,292"
1022,Go First,Hyderabad,Kolkata,22:20,08:00,1 stop via New Delhi,"₹ 5,292"
1023,Spicejet,Hyderabad,Kolkata,16:10,11:40,1 stop via Visakhapatnam,"₹ 5,292"
1024,AirAsia,Hyderabad,Kolkata,10:50,12:55,Non stop,"₹ 5,294"
1025,IndiGo,Hyderabad,Kolkata,03:55,06:05,Non stop,"₹ 5,503"
1026,IndiGo,Hyderabad,Kolkata,12:45,16:55,1 stop via Visakhapatnam,"₹ 5,556"
1027,IndiGo,Hyderabad,Kolkata,05:45,07:55,Non stop,"₹ 5,923"
1028,IndiGo,Hyderabad,Kolkata,20:35,22:40,Non stop,"₹ 5,923"
1029,IndiGo,Hyderabad,Kolkata,08:15,17:25,1 stop via Patna,"₹ 6,186"
1030,IndiGo,Hyderabad,Kolkata,17:15,19:15,Non stop,"₹ 6,343"
1031,Air India,Hyderabad,Kolkata,06:00,08:05,Non stop,"₹ 6,658"
1032,IndiGo,Hyderabad,Kolkata,11:15,13:20,Non stop,"₹ 6,973"
1033,IndiGo,Hyderabad,Kolkata,15:50,20:55,1 stop via Varanasi,"₹ 9,126"
1034,Vistara,Hyderabad,Kolkata,13:25,19:35,1 stop via New Delhi,"₹ 10,248"
1035,AirAsia,Hyderabad,Kochi,00:45,07:00,1 stop via Bengaluru,"₹ 4,450"
1036,AirAsia,Hyderabad,Kochi,14:20,20:55,1 stop via Bengaluru,"₹ 4,450"
1037,AirAsia,Hyderabad,Kochi,22:10,07:00,1 stop via Bengaluru,"₹ 4,450"
1038,AirAsia,Hyderabad,Kochi,19:45,07:00,1 stop via Bengaluru,"₹ 4,450"
1039,Go First,Hyderabad,Kochi,06:00,07:30,Non stop,"₹ 4,452"
1040,Go First,Hyderabad,Kochi,16:00,17:30,Non stop,"₹ 4,452"
1041,IndiGo,Hyderabad,Kochi,06:45,10:55,1 stop via Bengaluru,"₹ 4,453"
1042,IndiGo,Hyderabad,Kochi,05:35,10:55,1 stop via Bengaluru,"₹ 4,453"
1043,IndiGo,Hyderabad,Kochi,08:15,13:35,1 stop via Bengaluru,"₹ 4,453"
1044,IndiGo,Hyderabad,Kochi,17:15,22:35,1 stop via Bengaluru,"₹ 4,453"
1045,IndiGo,Hyderabad,Kochi,22:25,02:25,1 stop via Goa,"₹ 4,453"
1046,IndiGo,Hyderabad,Kochi,19:35,02:25,1 stop via Goa,"₹ 4,453"
1047,IndiGo,Hyderabad,Kochi,23:50,07:00,1 stop via Bengaluru,"₹ 4,453"
1048,IndiGo,Hyderabad,Kochi,21:35,07:00,1 stop via Bengaluru,"₹ 4,453"
1049,IndiGo,Hyderabad,Kochi,06:35,13:10,1 stop via Chennai,"₹ 4,836"
1050,IndiGo,Hyderabad,Kochi,09:15,13:35,1 stop via Bengaluru,"₹ 4,836"
1051,IndiGo,Hyderabad,Kochi,17:20,22:10,1 stop via Chennai,"₹ 4,836"
1052,IndiGo,Hyderabad,Kochi,16:25,22:10,1 stop via Chennai,"₹ 4,836"
1053,IndiGo,Hyderabad,Kochi,13:35,22:10,1 stop via Chennai,"₹ 4,836"
1054,IndiGo,Hyderabad,Kochi,13:35,18:40,1 stop via Chennai,"₹ 5,220"
1055,IndiGo,Hyderabad,Kochi,08:20,10:00,Non stop,"₹ 6,028"
1056,IndiGo,Hyderabad,Kochi,22:05,23:40,Non stop,"₹ 6,343"
1057,IndiGo,Hyderabad,Kochi,18:15,22:35,1 stop via Bengaluru,"₹ 6,369"
1058,Air India,Hyderabad,Kochi,20:45,11:25,"2 stop via Bengaluru,Mysore","₹ 6,658"
1059,"Spicejet, IndiGo",Hyderabad,Kochi,17:10,22:35,1 stop via Bengaluru,"₹ 7,951"
1060,"Vistara, IndiGo",Hyderabad,Kochi,07:40,13:35,1 stop via Bengaluru,"₹ 8,056"
1061,Go First,Hyderabad,Ahmedabad,06:05,19:30,1 stop via Kolkata,"₹ 5,292"
1062,Go First,Hyderabad,Ahmedabad,22:20,07:30,1 stop via New Delhi,"₹ 5,292"
1063,IndiGo,Hyderabad,Ahmedabad,22:50,06:50,1 stop via New Delhi,"₹ 5,293"
1064,IndiGo,Hyderabad,Ahmedabad,06:35,14:00,1 stop via Chennai,"₹ 6,663"
1065,IndiGo,Hyderabad,Ahmedabad,05:55,07:40,Non stop,"₹ 7,078"
1066,IndiGo,Hyderabad,Ahmedabad,05:00,13:10,1 stop via New Delhi,"₹ 7,120"
1067,IndiGo,Hyderabad,Ahmedabad,09:40,15:40,1 stop via New Delhi,"₹ 7,120"
1068,IndiGo,Hyderabad,Ahmedabad,13:40,23:50,1 stop via New Delhi,"₹ 7,577"
1069,IndiGo,Hyderabad,Ahmedabad,23:10,06:45,1 stop via Chennai,"₹ 7,577"
1070,IndiGo,Hyderabad,Ahmedabad,13:40,19:55,1 stop via New Delhi,"₹ 8,034"
1071,Air India,Hyderabad,Ahmedabad,08:25,19:35,1 stop via Mumbai,"₹ 8,338"
1072,Vistara,Hyderabad,Ahmedabad,13:25,19:40,1 stop via New Delhi,"₹ 9,355"
1073,Vistara,Hyderabad,Ahmedabad,10:20,19:40,1 stop via New Delhi,"₹ 9,534"
1074,IndiGo,Hyderabad,Ahmedabad,13:35,20:20,1 stop via Chennai,"₹ 9,861"
1075,IndiGo,Hyderabad,Ahmedabad,20:30,22:15,Non stop,"₹ 10,753"
1076,Go First,Hyderabad,Ahmedabad,10:20,17:05,1 stop via New Delhi,"₹ 11,303"
1077,Spicejet,Hyderabad,Ahmedabad,13:20,10:05,1 stop via Pune,"₹ 15,579"
1078,AirAsia,Hyderabad,Pune,00:45,14:25,1 stop via Bengaluru,"₹ 5,291"
1079,Spicejet,Hyderabad,Pune,13:20,14:50,Non stop,"₹ 5,292"
1080,Go First,Hyderabad,Pune,22:20,11:45,1 stop via New Delhi,"₹ 5,292"
1081,IndiGo,Hyderabad,Pune,04:40,05:50,Non stop,"₹ 5,293"
1082,IndiGo,Hyderabad,Pune,13:50,14:55,Non stop,"₹ 5,293"
1083,IndiGo,Hyderabad,Pune,22:10,23:05,Non stop,"₹ 5,293"
1084,IndiGo,Hyderabad,Pune,22:25,02:55,1 stop via Goa,"₹ 8,233"
1085,IndiGo,Kochi,New Delhi,00:25,07:10,1 stop via Pune,"₹ 7,549"
1086,Vistara,Kochi,New Delhi,09:30,12:40,Non stop,"₹ 9,034"
1087,IndiGo,Kochi,New Delhi,10:00,13:10,Non stop,"₹ 9,034"
1088,Air India,Kochi,New Delhi,18:20,21:30,Non stop,"₹ 9,034"
1089,IndiGo,Kochi,New Delhi,19:10,22:20,Non stop,"₹ 9,034"
1090,Vistara,Kochi,New Delhi,19:55,22:55,Non stop,"₹ 9,034"
1091,Air India,Kochi,New Delhi,21:05,00:05,Non stop,"₹ 9,034"
1092,AirAsia,Kochi,New Delhi,08:50,12:00,Non stop,"₹ 9,035"
1093,Go First,Kochi,New Delhi,19:55,00:50,1 stop via Mumbai,"₹ 9,401"
1094,"IndiGo, Spicejet",Kochi,New Delhi,09:50,00:25,"2 stop via Hubli,Chennai","₹ 13,341"
1095,AirAsia,Kochi,Mumbai,07:35,20:35,1 stop via Bengaluru,"₹ 5,880"
1096,AirAsia,Kochi,Mumbai,23:20,07:15,1 stop via Bengaluru,"₹ 5,880"
1097,AirAsia,Kochi,Mumbai,21:25,07:15,1 stop via Bengaluru,"₹ 5,880"
1098,Go First,Kochi,Mumbai,07:40,09:40,Non stop,"₹ 5,883"
1099,Go First,Kochi,Mumbai,19:55,21:55,Non stop,"₹ 5,883"
1100,IndiGo,Kochi,Mumbai,10:05,12:05,Non stop,"₹ 5,884"
1101,IndiGo,Kochi,Mumbai,12:00,14:00,Non stop,"₹ 5,884"
1102,IndiGo,Kochi,Mumbai,13:40,15:40,Non stop,"₹ 5,884"
1103,Air India,Kochi,Mumbai,20:55,23:10,Non stop,"₹ 5,884"
1104,IndiGo,Kochi,Mumbai,23:10,02:55,1 stop via Goa,"₹ 6,357"
1105,Air India,Kochi,Mumbai,13:25,21:05,"2 stop via Mysore,Bengaluru","₹ 7,722"
1106,IndiGo,Kochi,Mumbai,19:00,00:20,1 stop via Chennai,"₹ 7,774"
1107,IndiGo,Kochi,Mumbai,09:35,15:05,1 stop via Chennai,"₹ 7,827"
1108,IndiGo,Kochi,Mumbai,11:45,19:45,1 stop via Chennai,"₹ 7,827"
1109,IndiGo,Kochi,Mumbai,05:10,09:55,1 stop via Bengaluru,"₹ 7,984"
1110,IndiGo,Kochi,Mumbai,07:30,12:25,1 stop via Bengaluru,"₹ 8,247"
1111,"Air India, IndiGo",Kochi,Mumbai,13:25,19:50,"2 stop via Mysore,Bengaluru","₹ 8,280"
1112,Vistara,Kochi,Mumbai,09:30,16:30,1 stop via New Delhi,"₹ 12,498"
1113,Air India,Kochi,Bengaluru,13:25,16:00,1 stop via Mysore,"₹ 2,997"
1114,IndiGo,Kochi,Bengaluru,05:10,06:15,Non stop,"₹ 3,364"
1115,IndiGo,Kochi,Bengaluru,07:30,08:45,Non stop,"₹ 3,364"
1116,IndiGo,Kochi,Bengaluru,21:20,22:25,Non stop,"₹ 3,364"
1117,IndiGo,Kochi,Bengaluru,22:00,23:00,Non stop,"₹ 3,364"
1118,AirAsia,Kochi,Bengaluru,07:35,08:35,Non stop,"₹ 3,365"
1119,AirAsia,Kochi,Bengaluru,21:25,22:25,Non stop,"₹ 3,365"
1120,AirAsia,Kochi,Bengaluru,23:20,00:25,Non stop,"₹ 3,365"
1121,IndiGo,Kochi,Bengaluru,18:45,02:25,1 stop via Kannur,"₹ 7,317"
1122,IndiGo,Kochi,Bengaluru,11:25,12:30,Non stop,"₹ 9,559"
1123,Go First,Kochi,Bengaluru,07:40,16:10,1 stop via Mumbai,"₹ 10,471"
1124,IndiGo,Kochi,Chennai,09:35,10:50,Non stop,"₹ 4,204"
1125,IndiGo,Kochi,Chennai,19:00,20:15,Non stop,"₹ 4,204"
1126,Go First,Kochi,Chennai,07:40,22:20,1 stop via Mumbai,"₹ 4,204"
1127,AirAsia,Kochi,Chennai,07:35,16:30,1 stop via Bengaluru,"₹ 4,205"
1128,AirAsia,Kochi,Chennai,23:20,08:30,1 stop via Bengaluru,"₹ 4,205"
1129,AirAsia,Kochi,Chennai,21:25,08:30,1 stop via Bengaluru,"₹ 4,205"
1130,IndiGo,Kochi,Chennai,11:45,13:00,Non stop,"₹ 4,309"
1131,IndiGo,Kochi,Chennai,13:45,15:00,Non stop,"₹ 4,519"
1132,IndiGo,Kochi,Chennai,05:10,10:25,1 stop via Bengaluru,"₹ 4,887"
1133,IndiGo,Kochi,Chennai,07:30,12:00,1 stop via Bengaluru,"₹ 4,887"
1134,IndiGo,Kochi,Chennai,09:50,19:05,1 stop via Hubli,"₹ 6,304"
1135,IndiGo,Kochi,Chennai,11:25,15:55,1 stop via Bengaluru,"₹ 11,082"
1136,Air India,Kochi,Chennai,20:55,07:20,1 stop via Mumbai,"₹ 11,449"
1137,Air India,Kochi,Chennai,13:25,07:20,"3 stop via Mysore,Bengaluru,Mumbai","₹ 13,287"
1138,Vistara,Kochi,Chennai,09:30,16:20,1 stop via New Delhi,"₹ 13,747"
1139,Vistara,Kochi,Chennai,19:55,10:05,1 stop via New Delhi,"₹ 13,747"
1140,Air India,Kochi,Chennai,21:05,12:40,1 stop via New Delhi,"₹ 16,909"
1141,Air India,Kochi,Chennai,21:05,08:55,1 stop via New Delhi,"₹ 18,274"
1142,Air India,Kochi,Chennai,18:20,08:55,1 stop via New Delhi,"₹ 18,274"
1143,IndiGo,Kochi,Kolkata,05:10,14:25,1 stop via Bengaluru,"₹ 6,872"
1144,IndiGo,Kochi,Kolkata,13:45,20:15,1 stop via Chennai,"₹ 6,872"
1145,IndiGo,Kochi,Kolkata,10:00,21:55,1 stop via New Delhi,"₹ 6,872"
1146,Go First,Kochi,Kolkata,07:40,23:35,1 stop via Mumbai,"₹ 6,872"
1147,IndiGo,Kochi,Kolkata,12:30,00:10,1 stop via Ahmedabad,"₹ 6,872"
1148,IndiGo,Kochi,Kolkata,13:40,01:30,1 stop via Mumbai,"₹ 6,872"
1149,IndiGo,Kochi,Kolkata,22:00,06:10,1 stop via Bengaluru,"₹ 6,872"
1150,Go First,Kochi,Kolkata,19:55,07:30,1 stop via Mumbai,"₹ 6,872"
1151,IndiGo,Kochi,Kolkata,19:10,08:10,1 stop via New Delhi,"₹ 6,872"
1152,IndiGo,Kochi,Kolkata,09:35,20:15,1 stop via Chennai,"₹ 6,934"
1153,IndiGo,Kochi,Kolkata,11:45,20:15,1 stop via Chennai,"₹ 6,987"
1154,AirAsia,Kochi,Kolkata,21:25,01:35,1 stop via Bengaluru,"₹ 7,355"
1155,IndiGo,Kochi,Kolkata,07:30,14:25,1 stop via Bengaluru,"₹ 7,544"
1156,IndiGo,Kochi,Kolkata,21:20,06:10,1 stop via Bengaluru,"₹ 7,544"
1157,"Air India, IndiGo",Kochi,Kolkata,13:25,20:40,"2 stop via Mysore,Bengaluru","₹ 8,175"
1158,IndiGo,Kochi,Kolkata,05:10,11:20,1 stop via Bengaluru,"₹ 8,217"
1159,"IndiGo, Go First",Kochi,Kolkata,07:30,14:00,1 stop via Bengaluru,"₹ 8,541"
1160,"AirAsia, Go First",Kochi,Kolkata,07:35,14:00,1 stop via Bengaluru,"₹ 8,542"
1161,IndiGo,Kochi,Kolkata,07:50,10:50,Non stop,"₹ 8,614"
1162,Vistara,Kochi,Kolkata,09:30,19:35,1 stop via New Delhi,"₹ 12,676"
1163,AirAsia,Kochi,Hyderabad,07:35,15:35,1 stop via Bengaluru,"₹ 5,042"
1164,Go First,Kochi,Hyderabad,08:00,09:30,Non stop,"₹ 5,043"
1165,Go First,Kochi,Hyderabad,18:00,19:30,Non stop,"₹ 5,043"
1166,IndiGo,Kochi,Hyderabad,05:10,11:30,1 stop via Bengaluru,"₹ 5,044"
1167,IndiGo,Kochi,Hyderabad,07:30,14:15,1 stop via Bengaluru,"₹ 5,044"
1168,IndiGo,Kochi,Hyderabad,11:45,17:05,1 stop via Chennai,"₹ 5,044"
1169,IndiGo,Kochi,Hyderabad,09:35,17:05,1 stop via Chennai,"₹ 5,044"
1170,IndiGo,Kochi,Hyderabad,10:05,18:35,1 stop via Mumbai,"₹ 5,044"
1171,IndiGo,Kochi,Hyderabad,19:00,23:55,1 stop via Chennai,"₹ 5,044"
1172,IndiGo,Kochi,Hyderabad,21:20,01:00,1 stop via Bengaluru,"₹ 5,044"
1173,IndiGo,Kochi,Hyderabad,23:10,03:20,1 stop via Goa,"₹ 5,044"
1174,IndiGo,Kochi,Hyderabad,06:10,07:45,Non stop,"₹ 5,464"
1175,Air India,Kochi,Hyderabad,13:25,21:05,1 stop via Mysore,"₹ 5,828"
1176,IndiGo,Kochi,Hyderabad,13:40,18:35,1 stop via Mumbai,"₹ 5,958"
1177,IndiGo,Kochi,Hyderabad,17:40,19:10,Non stop,"₹ 5,989"
1178,IndiGo,Kochi,Hyderabad,13:45,19:30,1 stop via Chennai,"₹ 6,414"
1179,IndiGo,Kochi,Hyderabad,13:45,18:10,1 stop via Chennai,"₹ 6,871"
1180,IndiGo,Kochi,Hyderabad,07:30,11:30,1 stop via Bengaluru,"₹ 7,197"
1181,"AirAsia, Spicejet",Kochi,Hyderabad,07:35,12:55,1 stop via Bengaluru,"₹ 7,703"
1182,Vistara,Kochi,Hyderabad,09:30,17:00,1 stop via New Delhi,"₹ 13,212"
1183,Go First,Kochi,Ahmedabad,07:40,20:25,1 stop via Mumbai,"₹ 7,353"
1184,Go First,Kochi,Ahmedabad,19:55,13:40,"3 stop via Mumbai,New Delhi,Chandigarh","₹ 7,353"
1185,IndiGo,Kochi,Ahmedabad,12:30,14:50,Non stop,"₹ 7,354"
1186,IndiGo,Kochi,Ahmedabad,00:25,06:35,1 stop via Pune,"₹ 7,354"
1187,IndiGo,Kochi,Ahmedabad,07:30,12:50,1 stop via Bengaluru,"₹ 7,354"
1188,IndiGo,Kochi,Ahmedabad,05:10,12:50,1 stop via Bengaluru,"₹ 7,354"
1189,IndiGo,Kochi,Ahmedabad,10:05,18:35,1 stop via Mumbai,"₹ 7,354"
1190,IndiGo,Kochi,Ahmedabad,22:00,07:35,1 stop via Bengaluru,"₹ 7,354"
1191,IndiGo,Kochi,Ahmedabad,23:10,08:55,1 stop via Goa,"₹ 7,354"
1192,IndiGo,Kochi,Ahmedabad,10:00,19:55,1 stop via New Delhi,"₹ 8,000"
1193,"Air India, Go First",Kochi,Ahmedabad,13:25,20:55,"2 stop via Mysore,Bengaluru","₹ 9,014"
1194,"Air India, IndiGo",Kochi,Ahmedabad,13:25,20:45,"2 stop via Mysore,Bengaluru","₹ 9,015"
1195,IndiGo,Kochi,Ahmedabad,13:40,18:35,1 stop via Mumbai,"₹ 9,291"
1196,"AirAsia, IndiGo",Kochi,Ahmedabad,07:35,12:50,1 stop via Bengaluru,"₹ 10,421"
1197,IndiGo,Kochi,Ahmedabad,10:05,14:55,1 stop via Mumbai,"₹ 10,583"
1198,Vistara,Kochi,Ahmedabad,09:30,19:40,1 stop via New Delhi,"₹ 11,784"
1199,IndiGo,Kochi,Pune,07:30,13:00,1 stop via Bengaluru,"₹ 5,884"
1200,IndiGo,Kochi,Pune,05:10,13:00,1 stop via Bengaluru,"₹ 5,884"
1201,IndiGo,Kochi,Pune,19:00,00:05,1 stop via Chennai,"₹ 5,884"
1202,IndiGo,Kochi,Pune,23:10,02:55,1 stop via Goa,"₹ 5,884"
1203,IndiGo,Kochi,Pune,22:00,04:15,1 stop via Bengaluru,"₹ 5,884"
1204,IndiGo,Kochi,Pune,21:20,04:15,1 stop via Bengaluru,"₹ 5,884"
1205,AirAsia,Kochi,Pune,07:35,14:25,1 stop via Bengaluru,"₹ 5,885"
1206,IndiGo,Kochi,Pune,00:25,02:10,Non stop,"₹ 7,144"
1207,IndiGo,Kochi,Pune,11:45,17:15,1 stop via Chennai,"₹ 7,837"
1208,"Air India, Go First",Kochi,Pune,13:25,20:15,"2 stop via Mysore,Bengaluru","₹ 8,174"
1209,"IndiGo, Spicejet",Kochi,Pune,05:10,11:55,1 stop via Bengaluru,"₹ 8,541"
1210,"AirAsia, IndiGo",Kochi,Pune,07:35,13:00,1 stop via Bengaluru,"₹ 8,543"
1211,Vistara,Kochi,Pune,09:30,16:20,1 stop via New Delhi,"₹ 14,997"
1212,Go First,Ahmedabad,New Delhi,08:10,09:50,Non stop,"₹ 5,060"
1213,Go First,Ahmedabad,New Delhi,17:35,19:15,Non stop,"₹ 5,060"
1214,Spicejet,Ahmedabad,New Delhi,22:45,00:10,Non stop,"₹ 5,060"
1215,Go First,Ahmedabad,New Delhi,23:10,00:35,Non stop,"₹ 5,060"
1216,Spicejet,Ahmedabad,New Delhi,19:20,15:00,1 stop via Udaipur,"₹ 5,060"
1217,IndiGo,Ahmedabad,New Delhi,06:20,07:55,Non stop,"₹ 5,061"
1218,IndiGo,Ahmedabad,New Delhi,07:20,09:00,Non stop,"₹ 5,061"
